#{"t_start": 1754825888.5967047, "env_id": "None"}
r,l,t
-10.0,1,16649.19476
-10.0,1,16649.215265
-10.0,1,16649.247653
-10.0,1,16649.270176
-10.0,1,16649.298406
-10.0,1,16649.31963
-10.0,1,16649.350343
-10.0,1,16649.373879
-10.0,1,16649.403662
-10.0,1,16649.425205
-10.0,1,16649.458779
-10.0,1,16649.481445
-10.0,1,16649.510612
-10.0,1,16649.530584
-10.0,1,16649.566078
-10.0,1,16649.588041
-10.0,1,16649.617576
-10.0,1,16649.639813
-10.0,1,16649.669986
-10.0,1,16649.694525
-10.0,1,16649.722539
-10.0,1,16649.743713
-10.0,1,16649.77354
-10.0,1,16649.795049
-10.0,1,16649.827355
-10.0,1,16649.8471
-10.0,1,16649.881143
-10.0,1,16649.904195
-10.0,1,16649.930797
-10.0,1,16649.9505
-10.0,1,16649.98208
-10.0,1,16650.005004
-10.0,1,16650.032952
-10.0,1,16650.053433
-10.0,1,16650.084663
-10.0,1,16650.108021
-10.0,1,16650.137551
-10.0,1,16650.157875
-10.0,1,16650.18985
-10.0,1,16650.211548
-10.0,1,16650.239769
-10.0,1,16650.260609
-10.0,1,16650.292082
-10.0,1,16650.315797
-10.0,1,16650.341968
-10.0,1,16650.361081
-10.0,1,16650.394112
-10.0,1,16650.41679
-10.0,1,16650.446746
-10.0,1,16650.4665
-10.0,1,16650.497053
-10.0,1,16650.520179
-10.0,1,16650.55267
-10.0,1,16650.573988
-10.0,1,16650.60568
-10.0,1,16650.632004
-10.0,1,16650.659548
-10.0,1,16650.678111
-10.0,1,16650.708971
-10.0,1,16650.732175
-10.0,1,16650.764115
-10.0,1,16650.785081
-10.0,1,16650.818216
-10.0,1,16650.841446
-10.0,1,16650.867284
-10.0,1,16650.8873
-10.0,1,16650.918566
-10.0,1,16650.94516
-10.0,1,16650.972803
-10.0,1,16650.99191
-10.0,1,16651.022789
-10.0,1,16651.048635
-10.0,1,16651.079746
-10.0,1,16651.102195
-10.0,1,16651.134609
-10.0,1,16651.159124
-10.0,1,16651.187765
-10.0,1,16651.208549
-10.0,1,16651.242037
-10.0,1,16651.267952
-10.0,1,16651.298753
-10.0,1,16651.322403
-10.0,1,16651.360157
-10.0,1,16651.382185
-10.0,1,16651.415787
-10.0,1,16651.439175
-10.0,1,16651.475885
-10.0,1,16651.49887
-10.0,1,16651.528023
-10.0,1,16651.552963
-10.0,1,16651.585759
-10.0,1,16651.607325
-10.0,1,16651.6338
-10.0,1,16651.654179
-10.0,1,16651.684776
-10.0,1,16651.705792
-10.0,1,16651.73375
-10.0,1,16651.754358
-10.0,1,16651.788041
-10.0,1,16651.813034
-10.0,1,16651.840762
-10.0,1,16651.861266
-10.0,1,16651.895256
-10.0,1,16651.915661
-10.0,1,16651.947388
-10.0,1,16651.969854
-10.0,1,16652.006002
-10.0,1,16652.02527
-10.0,1,16652.052363
-10.0,1,16652.071563
-10.0,1,16652.105979
-10.0,1,16652.127664
-10.0,1,16652.159268
-10.0,1,16652.185263
-10.0,1,16652.218949
-10.0,1,16652.239457
-10.0,1,16652.268651
-10.0,1,16652.296092
-10.0,1,16652.325026
-10.0,1,16652.344945
-10.0,1,16652.371521
-10.0,1,16652.390885
-10.0,1,16652.426589
-10.0,1,16652.446698
-10.0,1,16652.47415
-10.0,1,16652.493293
-10.0,1,16652.525144
-10.0,1,16652.54924
-10.0,1,16652.578164
-10.0,1,16652.598512
-10.0,1,16652.633643
-10.0,1,16652.655238
-10.0,1,16652.684529
-10.0,1,16652.706333
-10.0,1,16652.739778
-10.0,1,16652.760224
-10.0,1,16652.787882
-10.0,1,16652.811984
-10.0,1,16652.848209
-10.0,1,16652.870371
-10.0,1,16652.899402
-10.0,1,16652.924702
-10.0,1,16652.958211
-10.0,1,16652.979156
-10.0,1,16653.009781
-10.0,1,16653.032282
-10.0,1,16653.063674
-10.0,1,16653.08469
-10.0,1,16653.112934
-10.0,1,16653.13761
-10.0,1,16653.171937
-10.0,1,16653.195985
-10.0,1,16653.222691
-10.0,1,16653.243363
-10.0,1,16653.273302
-10.0,1,16653.293423
-10.0,1,16653.322233
-10.0,1,16653.344372
-10.0,1,16653.375369
-10.0,1,16653.394386
-10.0,1,16653.420828
-10.0,1,16653.441448
-10.0,1,16653.475942
-10.0,1,16653.496294
-10.0,1,16653.5246
-10.0,1,16653.551394
-10.0,1,16653.582938
-10.0,1,16653.606035
-10.0,1,16653.633777
-10.0,1,16653.658076
-10.0,1,16653.692342
-10.0,1,16653.715743
-10.0,1,16653.746877
-10.0,1,16653.771965
-10.0,1,16653.804818
-10.0,1,16653.826915
-10.0,1,16653.854387
-10.0,1,16653.87695
-10.0,1,16653.909027
-10.0,1,16653.929248
-10.0,1,16653.95962
-10.0,1,16653.984068
-10.0,1,16654.015062
-10.0,1,16654.036299
-10.0,1,16654.064029
-10.0,1,16654.086636
-10.0,1,16654.118617
-10.0,1,16654.140165
-10.0,1,16654.170568
-10.0,1,16654.195086
-10.0,1,16654.227675
-10.0,1,16654.247891
-10.0,1,16654.276913
-10.0,1,16654.300469
-10.0,1,16654.331129
-10.0,1,16654.351456
-10.0,1,16654.378329
-10.0,1,16654.401112
-10.0,1,16654.432182
-10.0,1,16654.452615
-10.0,1,16654.482675
-10.0,1,16654.505693
-10.0,1,16654.542439
-10.0,1,16654.563358
-10.0,1,16654.593004
-10.0,1,16654.616369
-10.0,1,16654.646722
-10.0,1,16654.666798
-10.0,1,16654.695225
-10.0,1,16654.718175
-10.0,1,16654.747146
-10.0,1,16654.767082
-10.0,1,16654.795163
-10.0,1,16654.821274
-10.0,1,16654.851614
-10.0,1,16654.871804
-10.0,1,16654.900125
-10.0,1,16654.923301
-10.0,1,16654.955324
-10.0,1,16654.97527
-10.0,1,16655.004429
-10.0,1,16655.027415
-10.0,1,16655.057718
-10.0,1,16655.078376
-10.0,1,16655.106565
-10.0,1,16655.133469
-10.0,1,16655.16467
-10.0,1,16655.186427
-10.0,1,16655.21435
-10.0,1,16655.238962
-10.0,1,16655.270077
-10.0,1,16655.291454
-10.0,1,16655.320487
-10.0,1,16655.341407
-10.0,1,16655.372078
-10.0,1,16655.392586
-10.0,1,16655.42145
-10.0,1,16655.444863
-10.0,1,16655.476008
-10.0,1,16655.496726
-10.0,1,16655.526445
-10.0,1,16655.554936
-10.0,1,16655.590242
-10.0,1,16655.611353
-10.0,1,16655.637335
-10.0,1,16655.665577
-10.0,1,16655.697367
-10.0,1,16655.717553
-10.0,1,16655.747306
-10.0,1,16655.777672
-10.0,1,16655.81766
-10.0,1,16655.839647
-10.0,1,16655.870956
-10.0,1,16655.893763
-10.0,1,16655.927657
-10.0,1,16655.950657
-10.0,1,16655.984175
-10.0,1,16656.009998
-10.0,1,16656.043612
-10.0,1,16656.062159
-10.0,1,16656.090992
-10.0,1,16656.110379
-10.0,1,16656.141384
-10.0,1,16656.161608
-10.0,1,16656.191991
-10.0,1,16656.212229
-10.0,1,16656.244656
-10.0,1,16656.266123
-10.0,1,16656.303129
-10.0,1,16656.325556
-10.0,1,16656.358241
-10.0,1,16656.381375
-10.0,1,16656.410746
-10.0,1,16656.432628
-10.0,1,16656.46655
-10.0,1,16656.49024
-10.0,1,16656.518693
-10.0,1,16656.540881
-10.0,1,16656.571571
-10.0,1,16656.593793
-10.0,1,16656.624358
-10.0,1,16656.644806
-10.0,1,16656.675518
-10.0,1,16656.698214
-10.0,1,16656.726764
-10.0,1,16656.753373
-10.0,1,16656.784365
-10.0,1,16656.811821
-10.0,1,16656.840672
-10.0,1,16656.860019
-10.0,1,16656.889593
-10.0,1,16656.913301
-10.0,1,16656.942837
-10.0,1,16656.964432
-10.0,1,16656.996859
-10.0,1,16657.021117
-10.0,1,16657.049724
-10.0,1,16657.069387
-10.0,1,16657.106533
-10.0,1,16657.129288
-10.0,1,16657.157166
-10.0,1,16657.178354
-10.0,1,16657.209864
-10.0,1,16657.23287
-10.0,1,16657.259669
-10.0,1,16657.281239
-10.0,1,16657.314254
-10.0,1,16657.350445
-10.0,1,16657.376786
-10.0,1,16657.39634
-10.0,1,16657.426682
-10.0,1,16657.449861
-10.0,1,16657.478171
-10.0,1,16657.499129
-10.0,1,16657.536252
-10.0,1,16657.556078
-10.0,1,16657.584949
-10.0,1,16657.605886
-10.0,1,16657.637054
-10.0,1,16657.657266
-10.0,1,16657.685262
-10.0,1,16657.706441
-10.0,1,16657.737401
-10.0,1,16657.757528
-10.0,1,16657.78622
-10.0,1,16657.812495
-10.0,1,16657.847864
-10.0,1,16657.870443
-10.0,1,16657.900451
-10.0,1,16657.921847
-10.0,1,16657.956803
-10.0,1,16657.978071
-10.0,1,16658.006372
-10.0,1,16658.027526
-10.0,1,16658.063563
-10.0,1,16658.083349
-10.0,1,16658.109743
-10.0,1,16658.128686
-10.0,1,16658.159883
-10.0,1,16658.180611
-10.0,1,16658.208189
-10.0,1,16658.228253
-10.0,1,16658.2591
-10.0,1,16658.282879
-10.0,1,16658.310972
-10.0,1,16658.33082
-10.0,1,16658.361114
-10.0,1,16658.384068
-10.0,1,16658.41182
-10.0,1,16658.433655
-10.0,1,16658.465482
-10.0,1,16658.486334
-10.0,1,16658.515123
-10.0,1,16658.540023
-10.0,1,16658.572174
-10.0,1,16658.595944
-10.0,1,16658.628845
-10.0,1,16658.654433
-10.0,1,16658.689934
-10.0,1,16658.709018
-10.0,1,16658.735983
-10.0,1,16658.755375
-10.0,1,16658.788315
-10.0,1,16658.812872
-10.0,1,16658.840585
-10.0,1,16658.861526
-10.0,1,16658.894627
-10.0,1,16658.915763
-10.0,1,16658.944219
-10.0,1,16658.966163
-10.0,1,16659.000275
-10.0,1,16659.021102
-10.0,1,16659.05207
-10.0,1,16659.072339
-10.0,1,16659.106236
-10.0,1,16659.127043
-10.0,1,16659.15474
-10.0,1,16659.175011
-10.0,1,16659.208768
-10.0,1,16659.230495
-10.0,1,16659.258705
-10.0,1,16659.279501
-10.0,1,16659.315245
-10.0,1,16659.336881
-10.0,1,16659.365699
-10.0,1,16659.386476
-10.0,1,16659.419921
-10.0,1,16659.440241
-10.0,1,16659.468993
-10.0,1,16659.489745
-10.0,1,16659.523753
-10.0,1,16659.549819
-10.0,1,16659.578555
-10.0,1,16659.599973
-10.0,1,16659.636149
-10.0,1,16659.656631
-10.0,1,16659.684438
-10.0,1,16659.705403
-10.0,1,16659.739824
-10.0,1,16659.760907
-10.0,1,16659.789399
-10.0,1,16659.815452
-10.0,1,16659.848157
-10.0,1,16659.868695
-10.0,1,16659.897066
-10.0,1,16659.917726
-10.0,1,16659.952037
-10.0,1,16659.973674
-10.0,1,16660.003048
-10.0,1,16660.024582
-10.0,1,16660.06579
-10.0,1,16660.085222
-10.0,1,16660.116189
-10.0,1,16660.13442
-10.0,1,16660.16805
-10.0,1,16660.188723
-10.0,1,16660.218478
-10.0,1,16660.239705
-10.0,1,16660.275835
-10.0,1,16660.297341
-10.0,1,16660.328261
-10.0,1,16660.351274
-10.0,1,16660.391785
-10.0,1,16660.414237
-10.0,1,16660.444915
-10.0,1,16660.469209
-10.0,1,16660.504741
-10.0,1,16660.526447
-10.0,1,16660.560478
-10.0,1,16660.58357
-10.0,1,16660.616776
-10.0,1,16660.638651
-10.0,1,16660.669432
-10.0,1,16660.690207
-10.0,1,16660.722896
-10.0,1,16660.743534
-10.0,1,16660.774493
-10.0,1,16660.794824
-10.0,1,16660.828688
-10.0,1,16660.848346
-10.0,1,16660.879463
-10.0,1,16660.900743
-10.0,1,16660.932741
-10.0,1,16660.953943
-10.0,1,16660.987112
-10.0,1,16661.008418
-10.0,1,16661.040666
-10.0,1,16661.060311
-10.0,1,16661.095614
-10.0,1,16661.114316
-10.0,1,16661.144628
-10.0,1,16661.165632
-10.0,1,16661.197747
-10.0,1,16661.220486
-10.0,1,16661.253667
-10.0,1,16661.275352
-10.0,1,16661.308431
-10.0,1,16661.329038
-10.0,1,16661.357864
-10.0,1,16661.379519
-10.0,1,16661.409955
-10.0,1,16661.430457
-10.0,1,16661.461262
-10.0,1,16661.482221
-10.0,1,16661.52139
-10.0,1,16661.546201
-10.0,1,16661.578766
-10.0,1,16661.602132
-10.0,1,16661.634398
-10.0,1,16661.654277
-10.0,1,16661.68637
-10.0,1,16661.70715
-10.0,1,16661.737457
-10.0,1,16661.758584
-10.0,1,16661.790951
-10.0,1,16661.815012
-10.0,1,16661.844705
-10.0,1,16661.866121
-10.0,1,16661.89843
-10.0,1,16661.919248
-10.0,1,16661.948809
-10.0,1,16661.969433
-10.0,1,16662.000889
-10.0,1,16662.021619
-10.0,1,16662.052948
-10.0,1,16662.073136
-10.0,1,16662.106073
-10.0,1,16662.127094
-10.0,1,16662.156348
-10.0,1,16662.17779
-10.0,1,16662.209305
-10.0,1,16662.230307
-10.0,1,16662.260153
-10.0,1,16662.280778
-10.0,1,16662.31216
-10.0,1,16662.332957
-10.0,1,16662.363437
-10.0,1,16662.383505
-10.0,1,16662.414193
-10.0,1,16662.434219
-10.0,1,16662.464212
-10.0,1,16662.484213
-10.0,1,16662.515732
-10.0,1,16662.538084
-10.0,1,16662.569746
-10.0,1,16662.590073
-10.0,1,16662.625155
-10.0,1,16662.64507
-10.0,1,16662.67544
-10.0,1,16662.696401
-10.0,1,16662.727301
-10.0,1,16662.7484
-10.0,1,16662.778447
-10.0,1,16662.799672
-10.0,1,16662.831127
-10.0,1,16662.851658
-10.0,1,16662.882851
-10.0,1,16662.90333
-10.0,1,16662.934554
-10.0,1,16662.95471
-10.0,1,16662.985659
-10.0,1,16663.00594
-10.0,1,16663.037101
-10.0,1,16663.056559
-10.0,1,16663.08599
-10.0,1,16663.106161
-10.0,1,16663.140163
-10.0,1,16663.160313
-10.0,1,16663.191289
-10.0,1,16663.212653
-10.0,1,16663.247015
-10.0,1,16663.269632
-10.0,1,16663.303933
-10.0,1,16663.327114
-10.0,1,16663.361681
-10.0,1,16663.387678
-10.0,1,16663.419205
-10.0,1,16663.442192
-10.0,1,16663.476281
-10.0,1,16663.501256
-10.0,1,16663.5331
-10.0,1,16663.551713
-10.0,1,16663.581259
-10.0,1,16663.604846
-10.0,1,16663.636469
-10.0,1,16663.657105
-10.0,1,16663.689432
-10.0,1,16663.715531
-10.0,1,16663.744037
-10.0,1,16663.764831
-10.0,1,16663.797106
-10.0,1,16663.821196
-10.0,1,16663.849547
-10.0,1,16663.87036
-10.0,1,16663.902083
-10.0,1,16663.926246
-10.0,1,16663.953779
-10.0,1,16663.975652
-10.0,1,16664.005085
-10.0,1,16664.026864
-10.0,1,16664.054472
-10.0,1,16664.076257
-10.0,1,16664.11104
-10.0,1,16664.136374
-10.0,1,16664.162667
-10.0,1,16664.183171
-10.0,1,16664.214596
-10.0,1,16664.237531
-10.0,1,16664.264438
-10.0,1,16664.284791
-10.0,1,16664.319043
-10.0,1,16664.344431
-10.0,1,16664.375231
-10.0,1,16664.399872
-10.0,1,16664.42886
-10.0,1,16664.4492
-10.0,1,16664.477786
-10.0,1,16664.497007
-10.0,1,16664.527613
-10.0,1,16664.549177
-10.0,1,16664.577154
-10.0,1,16664.598058
-10.0,1,16664.630058
-10.0,1,16664.652425
-10.0,1,16664.68103
-10.0,1,16664.701458
-10.0,1,16664.733526
-10.0,1,16664.757228
-10.0,1,16664.786341
-10.0,1,16664.812294
-10.0,1,16664.843082
-10.0,1,16664.868163
-10.0,1,16664.901691
-10.0,1,16664.922379
-10.0,1,16664.959222
-10.0,1,16664.978586
-10.0,1,16665.008193
-10.0,1,16665.029188
-10.0,1,16665.062501
-10.0,1,16665.084403
-10.0,1,16665.115535
-10.0,1,16665.137709
-10.0,1,16665.176153
-10.0,1,16665.198084
-10.0,1,16665.22613
-10.0,1,16665.247446
-10.0,1,16665.281742
-10.0,1,16665.30084
-10.0,1,16665.327721
-10.0,1,16665.347667
-10.0,1,16665.381065
-10.0,1,16665.401938
-10.0,1,16665.431139
-10.0,1,16665.451908
-10.0,1,16665.485367
-10.0,1,16665.505162
-10.0,1,16665.532988
-10.0,1,16665.553094
-10.0,1,16665.58674
-10.0,1,16665.607989
-10.0,1,16665.635895
-10.0,1,16665.656912
-10.0,1,16665.690212
-10.0,1,16665.710702
-10.0,1,16665.737934
-10.0,1,16665.759396
-10.0,1,16665.794993
-10.0,1,16665.81953
-10.0,1,16665.847776
-10.0,1,16665.869022
-10.0,1,16665.903248
-10.0,1,16665.925722
-10.0,1,16665.954133
-10.0,1,16665.974772
-10.0,1,16666.009113
-10.0,1,16666.030743
-10.0,1,16666.057261
-10.0,1,16666.078826
-10.0,1,16666.116775
-10.0,1,16666.137267
-10.0,1,16666.166039
-10.0,1,16666.187423
-10.0,1,16666.221446
-10.0,1,16666.242889
-10.0,1,16666.270861
-10.0,1,16666.291711
-10.0,1,16666.326255
-10.0,1,16666.345653
-10.0,1,16666.372617
-10.0,1,16666.393298
-10.0,1,16666.427753
-10.0,1,16666.450286
-10.0,1,16666.478382
-10.0,1,16666.499067
-10.0,1,16666.537843
-10.0,1,16666.559365
-10.0,1,16666.587024
-10.0,1,16666.609551
-10.0,1,16666.642902
-10.0,1,16666.663177
-10.0,1,16666.691652
-10.0,1,16666.710235
-10.0,1,16666.742186
-10.0,1,16666.760954
-10.0,1,16666.787636
-10.0,1,16666.812964
-10.0,1,16666.846042
-10.0,1,16666.867396
-10.0,1,16666.895132
-10.0,1,16666.916178
-10.0,1,16666.950633
-10.0,1,16666.972507
-10.0,1,16667.00256
-10.0,1,16667.02442
-10.0,1,16667.057998
-10.0,1,16667.078073
-10.0,1,16667.106754
-10.0,1,16667.127829
-10.0,1,16667.160923
-10.0,1,16667.182088
-10.0,1,16667.210582
-10.0,1,16667.231122
-10.0,1,16667.264826
-10.0,1,16667.283679
-10.0,1,16667.312134
-10.0,1,16667.334318
-10.0,1,16667.369323
-10.0,1,16667.392116
-10.0,1,16667.422822
-10.0,1,16667.445596
-10.0,1,16667.482028
-10.0,1,16667.506933
-10.0,1,16667.541255
-10.0,1,16667.56284
-10.0,1,16667.599656
-10.0,1,16667.619393
-10.0,1,16667.64526
-10.0,1,16667.665372
-10.0,1,16667.69793
-10.0,1,16667.718226
-10.0,1,16667.747012
-10.0,1,16667.767431
-10.0,1,16667.800681
-10.0,1,16667.820667
-10.0,1,16667.846564
-10.0,1,16667.867382
-10.0,1,16667.901939
-10.0,1,16667.92347
-10.0,1,16667.951672
-10.0,1,16667.972717
-10.0,1,16668.007412
-10.0,1,16668.026456
-10.0,1,16668.052392
-10.0,1,16668.072473
-10.0,1,16668.105954
-10.0,1,16668.12784
-10.0,1,16668.153267
-10.0,1,16668.173247
-10.0,1,16668.206102
-10.0,1,16668.225742
-10.0,1,16668.25754
-10.0,1,16668.277942
-10.0,1,16668.311532
-10.0,1,16668.332077
-10.0,1,16668.360227
-10.0,1,16668.380573
-10.0,1,16668.415805
-10.0,1,16668.436192
-10.0,1,16668.4646
-10.0,1,16668.485465
-10.0,1,16668.520833
-10.0,1,16668.543654
-10.0,1,16668.571007
-10.0,1,16668.589795
-10.0,1,16668.623758
-10.0,1,16668.645527
-10.0,1,16668.67656
-10.0,1,16668.699392
-10.0,1,16668.736032
-10.0,1,16668.760358
-10.0,1,16668.789933
-10.0,1,16668.813504
-10.0,1,16668.845277
-10.0,1,16668.865341
-10.0,1,16668.893468
-10.0,1,16668.914531
-10.0,1,16668.94708
-10.0,1,16668.968315
-10.0,1,16668.995536
-10.0,1,16669.017422
-10.0,1,16669.053
-10.0,1,16669.074656
-10.0,1,16669.104069
-10.0,1,16669.126772
-10.0,1,16669.162313
-10.0,1,16669.185403
-10.0,1,16669.217018
-10.0,1,16669.238668
-10.0,1,16669.271334
-10.0,1,16669.293653
-10.0,1,16669.325962
-10.0,1,16669.353184
-10.0,1,16669.387424
-10.0,1,16669.409938
-10.0,1,16669.440564
-10.0,1,16669.463119
-10.0,1,16669.491745
-10.0,1,16669.511265
-10.0,1,16669.542701
-10.0,1,16669.564775
-10.0,1,16669.594522
-10.0,1,16669.617029
-10.0,1,16669.64834
-10.0,1,16669.671622
-10.0,1,16669.702693
-10.0,1,16669.724211
-10.0,1,16669.752118
-10.0,1,16669.776525
-10.0,1,16669.813231
-10.0,1,16669.832796
-10.0,1,16669.861807
-10.0,1,16669.885238
-10.0,1,16669.916193
-10.0,1,16669.937104
-10.0,1,16669.964659
-10.0,1,16669.988701
-10.0,1,16670.019567
-10.0,1,16670.041667
-10.0,1,16670.070192
-10.0,1,16670.093208
-10.0,1,16670.125401
-10.0,1,16670.14588
-10.0,1,16670.175241
-10.0,1,16670.197489
-10.0,1,16670.229345
-10.0,1,16670.250731
-10.0,1,16670.280239
-10.0,1,16670.303124
-10.0,1,16670.334431
-10.0,1,16670.355513
-10.0,1,16670.382993
-10.0,1,16670.406245
-10.0,1,16670.438964
-10.0,1,16670.460545
-10.0,1,16670.488873
-10.0,1,16670.511769
-10.0,1,16670.548285
-10.0,1,16670.570484
-10.0,1,16670.59911
-10.0,1,16670.623269
-10.0,1,16670.665242
-10.0,1,16670.691959
-10.0,1,16670.729405
-10.0,1,16670.749128
-10.0,1,16670.779695
-10.0,1,16670.798711
-10.0,1,16670.831618
-10.0,1,16670.852278
-10.0,1,16670.88297
-10.0,1,16670.903513
-10.0,1,16670.932898
-10.0,1,16670.952998
-10.0,1,16670.982062
-10.0,1,16671.00209
-10.0,1,16671.03305
-10.0,1,16671.05354
-10.0,1,16671.084559
-10.0,1,16671.105395
-10.0,1,16671.137063
-10.0,1,16671.157651
-10.0,1,16671.189163
-10.0,1,16671.209636
-10.0,1,16671.239351
-10.0,1,16671.260129
-10.0,1,16671.291683
-10.0,1,16671.312194
-10.0,1,16671.34298
-10.0,1,16671.363252
-10.0,1,16671.395206
-10.0,1,16671.417414
-10.0,1,16671.447833
-10.0,1,16671.468684
-10.0,1,16671.499658
-10.0,1,16671.521001
-10.0,1,16671.556679
-10.0,1,16671.580474
-10.0,1,16671.612422
-10.0,1,16671.632288
-10.0,1,16671.663044
-10.0,1,16671.684776
-10.0,1,16671.717878
-10.0,1,16671.739381
-10.0,1,16671.770104
-10.0,1,16671.791124
-10.0,1,16671.828023
-10.0,1,16671.848597
-10.0,1,16671.87846
-10.0,1,16671.899497
-10.0,1,16671.929899
-10.0,1,16671.949965
-10.0,1,16671.980976
-10.0,1,16672.001256
-10.0,1,16672.031009
-10.0,1,16672.05244
-10.0,1,16672.083188
-10.0,1,16672.103838
-10.0,1,16672.135052
-10.0,1,16672.15539
-10.0,1,16672.186058
-10.0,1,16672.207492
-10.0,1,16672.239917
-10.0,1,16672.269917
-10.0,1,16672.301786
-10.0,1,16672.325498
-10.0,1,16672.359404
-10.0,1,16672.383869
-10.0,1,16672.414527
-10.0,1,16672.437196
-10.0,1,16672.471456
-10.0,1,16672.496077
-10.0,1,16672.527533
-10.0,1,16672.55238
-10.0,1,16672.587625
-10.0,1,16672.614022
-10.0,1,16672.645224
-10.0,1,16672.668484
-10.0,1,16672.705417
-10.0,1,16672.72781
-10.0,1,16672.758688
-10.0,1,16672.781684
-10.0,1,16672.822134
-10.0,1,16672.843215
-10.0,1,16672.869325
-10.0,1,16672.889819
-10.0,1,16672.92466
-10.0,1,16672.945335
-10.0,1,16672.973839
-10.0,1,16672.994791
-10.0,1,16673.027311
-10.0,1,16673.046971
-10.0,1,16673.075369
-10.0,1,16673.098177
-10.0,1,16673.132628
-10.0,1,16673.153658
-10.0,1,16673.181486
-10.0,1,16673.202447
-10.0,1,16673.235986
-10.0,1,16673.256091
-10.0,1,16673.283234
-10.0,1,16673.304367
-10.0,1,16673.337905
-10.0,1,16673.358071
-10.0,1,16673.388806
-10.0,1,16673.408734
-10.0,1,16673.445278
-10.0,1,16673.466485
-10.0,1,16673.492313
-10.0,1,16673.512448
-10.0,1,16673.549739
-10.0,1,16673.571774
-10.0,1,16673.600361
-10.0,1,16673.622861
-10.0,1,16673.656119
-10.0,1,16673.676661
-10.0,1,16673.705393
-10.0,1,16673.725836
-10.0,1,16673.759836
-10.0,1,16673.782498
-10.0,1,16673.814651
-10.0,1,16673.834916
-10.0,1,16673.870104
-10.0,1,16673.890555
-10.0,1,16673.918608
-10.0,1,16673.939586
-10.0,1,16673.972634
-10.0,1,16673.991265
-10.0,1,16674.018016
-10.0,1,16674.037774
-10.0,1,16674.070578
-10.0,1,16674.091716
-10.0,1,16674.120855
-10.0,1,16674.139655
-10.0,1,16674.171773
-10.0,1,16674.192003
-10.0,1,16674.220232
-10.0,1,16674.24085
-10.0,1,16674.273795
-10.0,1,16674.295179
-10.0,1,16674.323732
-10.0,1,16674.343707
-10.0,1,16674.379941
-10.0,1,16674.401284
-10.0,1,16674.429479
-10.0,1,16674.451624
-10.0,1,16674.486022
-10.0,1,16674.505325
-10.0,1,16674.532469
-10.0,1,16674.552573
-10.0,1,16674.58605
-10.0,1,16674.606497
-10.0,1,16674.636336
-10.0,1,16674.657124
-10.0,1,16674.691293
-10.0,1,16674.711272
-10.0,1,16674.739348
-10.0,1,16674.760197
-10.0,1,16674.793328
-10.0,1,16674.817527
-10.0,1,16674.845076
-10.0,1,16674.864401
-10.0,1,16674.898371
-10.0,1,16674.919624
-10.0,1,16674.948072
-10.0,1,16674.968609
-10.0,1,16675.001906
-10.0,1,16675.022092
-10.0,1,16675.050196
-10.0,1,16675.070196
-10.0,1,16675.105153
-10.0,1,16675.126487
-10.0,1,16675.152645
